match_id,P1Name,P2Name,P1Hand,P2Hand,P1Points,P2Points,result,winner,loser,tournament_name,surface,start_date,winner_return_points_total,winner_return_points_won,loser_return_points_total,loser_return_points_won
20151102-M-Paris-R64-Benoit_Paire-Gael_Monfils.html,Benoit Paire,Gael Monfils,RH,RH,95,109,Benoit Paire d. Gael Monfils 2-6 7-6(7) 6-4,Benoit Paire,Gael Monfils,Paris,hard,2015-11-02,101,33,103,41
20151102-M-Paris-R64-Aljaz_Bedene-Marcel_Granollers.html,Aljaz Bedene,Marcel Granollers,RH,RH,84,72,Aljaz Bedene d. Marcel Granollers 7-5 7-6(4),Aljaz Bedene,Marcel Granollers,Paris,hard,2015-11-02,86,29,70,15
20151102-M-Paris-R64-Adrian_Mannarino-Dominic_Thiem.html,Adrian Mannarino,Dominic Thiem,LH,RH,76,91,Dominic Thiem d. Adrian Mannarino 6-2 5-7 6-2,Dominic Thiem,Adrian Mannarino,Paris,hard,2015-11-02,80,29,87,25
20151108-W-ITF_Waco-F-Viktorija_Golubic-Nicole_Gibbs.html,Viktorija Golubic,Nicole Gibbs,RH,RH,58,32,Viktorija Golubic d. Nicole Gibbs 6-2 6-1,Viktorija Golubic,Nicole Gibbs,ITF_Waco,hard,2015-11-08,43,23,47,12
20151105-W-ITF_Waco-R16-Grace_Min-Anna_Tatishvili.html,Grace Min,Anna Tatishvili,RH,RH,36,56,Anna Tatishvili d. Grace Min 6-1 6-2,Anna Tatishvili,Grace Min,ITF_Waco,hard,2015-11-05,53,28,39,11
20151103-W-ITF_Waco-R32-Julia_Glushko-Mayo_Hibi.html,Julia Glushko,Mayo Hibi,RH,RH,74,66,Julia Glushko d. Mayo Hibi 6-4 6-3,Julia Glushko,Mayo Hibi,ITF_Waco,hard,2015-11-03,63,37,77,40
20151107-M-Guayaquil_CH-F-Diego_Schwartzman-Gastao_Elias.html,Diego Schwartzman,Gastao Elias,RH,RH,47,65,Gastao Elias d. Diego Schwartzman 6-0 6-4,Gastao Elias,Diego Schwartzman,Guayaquil_CH,hard,2015-11-07,52,28,60,23
20151106-M-Guayaquil_CH-SF-Diego_Schwartzman-Marco_Trungelliti.html,Diego Schwartzman,Marco Trungelliti,RH,RH,94,78,Diego Schwartzman d. Marco Trungelliti 4-6 6-3 6-2,Diego Schwartzman,Marco Trungelliti,Guayaquil_CH,hard,2015-11-06,79,37,93,36
20151104-M-Guayaquil_CH-R16-Diego_Schwartzman-Dennis_Novak.html,Diego Schwartzman,Dennis Novak,RH,RH,106,107,Diego Schwartzman d. Dennis Novak 7-6(6) 3-6 7-5,Diego Schwartzman,Dennis Novak,Guayaquil_CH,hard,2015-11-04,102,41,111,46
20151107-M-Charlottesville_CH-SF-Noah_Rubin-Henri_Laaksonen.html,Noah Rubin,Henri Laaksonen,RH,RH,83,66,Noah Rubin d. Henri Laaksonen 7-5 6-2,Noah Rubin,Henri Laaksonen,Charlottesville_CH,hard,2015-11-07,82,45,67,29
20151107-W-Zhuhai-SF-Elina_Svitolina-Karolina_Pliskova.html,Elina Svitolina,Karolina Pliskova,RH,RH,34,56,Karolina Pliskova d. Elina Svitolina 6-3 6-1,Karolina Pliskova,Elina Svitolina,Zhuhai,hard,2015-11-07,45,22,45,11
20151107-W-Zhuhai-RR-Elina_Svitolina-Carla_Suarez_Navarro.html,Elina Svitolina,Carla Suarez Navarro,RH,RH,120,107,Elina Svitolina d. Carla Suarez Navarro 6-7(4) 6-1 6-3,Elina Svitolina,Carla Suarez Navarro,Zhuhai,hard,2015-11-07,107,56,120,56
20151105-M-Paris_Masters-R16-John_Isner-Roger_Federer.html,John Isner,Roger Federer,RH,RH,110,108,John Isner d. Roger Federer 7-6(3) 3-6 7-6(5),John Isner,Roger Federer,Paris_Masters,hard,2015-11-05,113,33,105,28
20151104-M-Paris_Masters-R32-Andreas_Seppi-Roger_Federer.html,Andreas Seppi,Roger Federer,RH,RH,28,55,Roger Federer d. Andreas Seppi 6-1 6-1,Roger Federer,Andreas Seppi,Paris_Masters,hard,2015-11-04,43,24,40,9
20151101-M-Valencia-F-Roberto_Bautista_Agut-Joao_Sousa.html,Roberto Bautista Agut,Joao Sousa,RH,RH,83,86,Joao Sousa d. Roberto Bautista Agut 3-6 6-3 6-4,Joao Sousa,Roberto Bautista Agut,Valencia,hard,2015-11-01,76,30,93,37
20151031-M-Valencia-SF-Vasek_Pospisil-Joao_Sousa.html,Vasek Pospisil,Joao Sousa,RH,RH,51,64,Joao Sousa d. Vasek Pospisil 6-4 6-4,Joao Sousa,Vasek Pospisil,Valencia,hard,2015-10-31,58,21,57,14
20151031-M-Valencia-SF-Roberto_Bautista_Agut-Steve_Johnson.html,Roberto Bautista Agut,Steve Johnson,RH,RH,100,95,Roberto Bautista Agut d. Steve Johnson 4-6 6-3 7-6(8),Roberto Bautista Agut,Steve Johnson,Valencia,hard,2015-10-31,97,29,98,27
20151030-M-Valencia-QF-Steve_Johnson-Guillermo_Garcia_Lopez.html,Steve Johnson,Guillermo Garcia Lopez,RH,RH,72,60,Steve Johnson d. Guillermo Garcia Lopez 7-5 6-4,Steve Johnson,Guillermo Garcia Lopez,Valencia,hard,2015-10-30,68,27,64,19
20151030-M-Valencia-QF-Joao_Sousa-Pablo_Cuevas.html,Joao Sousa,Pablo Cuevas,RH,RH,75,68,Joao Sousa d. Pablo Cuevas 6-4 6-4,Joao Sousa,Pablo Cuevas,Valencia,hard,2015-10-30,68,25,75,25
20151101-W-Singapore-F-Petra_Kvitova-Agnieszka_Radwanska.html,Petra Kvitova,Agnieszka Radwanska,LH,RH,78,88,Agnieszka Radwanska d. Petra Kvitova 6-2 4-6 6-3,Agnieszka Radwanska,Petra Kvitova,Singapore,hard,2015-11-01,95,46,71,29
20151031-W-Singapore-SF-Maria_Sharapova-Petra_Kvitova.html,Maria Sharapova,Petra Kvitova,RH,LH,62,76,Petra Kvitova d. Maria Sharapova 6-3 7-6(3),Petra Kvitova,Maria Sharapova,Singapore,hard,2015-10-31,70,35,68,27
20151031-W-Singapore-SF-Agnieszka_Radwanska-Garbine_Muguruza.html,Agnieszka Radwanska,Garbine Muguruza,RH,RH,111,107,Agnieszka Radwanska d. Garbine Muguruza 6-7(5) 6-3 7-5,Agnieszka Radwanska,Garbine Muguruza,Singapore,hard,2015-10-31,114,50,104,43
20151029-W-Singapore-RR-Agnieszka_Radwanska-Simona_Halep.html,Agnieszka Radwanska,Simona Halep,RH,RH,84,67,Agnieszka Radwanska d. Simona Halep 7-6(5) 6-1,Agnieszka Radwanska,Simona Halep,Singapore,hard,2015-10-29,69,34,82,32
20151027-W-Singapore-RR-Maria_Sharapova-Simona_Halep.html,Maria Sharapova,Simona Halep,RH,RH,70,64,Maria Sharapova d. Simona Halep 6-4 6-4,Maria Sharapova,Simona Halep,Singapore,hard,2015-10-27,71,34,63,27
20151027-W-Singapore-RR-Flavia_Pennetta-Agnieszka_Radwanska.html,Flavia Pennetta,Agnieszka Radwanska,RH,RH,72,66,Flavia Pennetta d. Agnieszka Radwanska 7-6(5) 6-4,Flavia Pennetta,Agnieszka Radwanska,Singapore,hard,2015-10-27,73,28,65,21
20151025-W-Singapore-RR-Simona_Halep-Flavia_Pennetta.html,Simona Halep,Flavia Pennetta,RH,RH,59,34,Simona Halep d. Flavia Pennetta 6-0 6-3,Simona Halep,Flavia Pennetta,Singapore,hard,2015-10-25,52,26,41,8
20151025-W-Singapore-RR-Lucie_Safarova-Garbine_Muguruza.html,Lucie Safarova,Garbine Muguruza,LH,RH,72,87,Garbine Muguruza d. Lucie Safarova 6-3 7-6(4),Garbine Muguruza,Lucie Safarova,Singapore,hard,2015-10-25,97,44,62,19
20151025-W-Singapore-RR-Angelique_Kerber-Garbine_Muguruza.html,Angelique Kerber,Garbine Muguruza,LH,RH,63,76,Garbine Muguruza d. Angelique Kerber 6-4 6-4,Garbine Muguruza,Angelique Kerber,Singapore,hard,2015-10-25,77,37,62,23
20151101-M-Basel-F-Rafael_Nadal-Roger_Federer.html,Rafael Nadal,Roger Federer,LH,RH,77,94,Roger Federer d. Rafael Nadal 6-3 5-7 6-3,Roger Federer,Rafael Nadal,Basel,hard,2015-11-01,83,32,88,26
20151031-M-Basel-SF-Roger_Federer-Jack_Sock.html,Roger Federer,Jack Sock,RH,RH,63,47,Roger Federer d. Jack Sock 6-3 6-4,Roger Federer,Jack Sock,Basel,hard,2015-10-31,54,22,56,15
20151031-M-Basel-SF-Rafael_Nadal-Richard_Gasquet.html,Rafael Nadal,Richard Gasquet,LH,RH,87,77,Rafael Nadal d. Richard Gasquet 6-4 7-6(7),Rafael Nadal,Richard Gasquet,Basel,hard,2015-10-31,82,33,82,28
20151030-M-Basel-QF-Roger_Federer-David_Goffin.html,Roger Federer,David Goffin,RH,RH,86,71,Roger Federer d. David Goffin 6-3 3-6 6-1,Roger Federer,David Goffin,Basel,hard,2015-10-30,75,33,82,29
20151030-M-Basel-QF-Donald_Young-Jack_Sock.html,Donald Young,Jack Sock,LH,RH,78,92,Jack Sock d. Donald Young 5-7 6-4 6-2,Jack Sock,Donald Young,Basel,hard,2015-10-30,84,38,86,32
20151029-M-Basel-R16-Rafael_Nadal-Grigor_Dimitrov.html,Rafael Nadal,Grigor Dimitrov,LH,RH,93,78,Rafael Nadal d. Grigor Dimitrov 6-4 4-6 6-3,Rafael Nadal,Grigor Dimitrov,Basel,hard,2015-10-29,92,40,79,26
20151029-M-Basel-R16-Philipp_Kohlschreiber-Roger_Federer.html,Philipp Kohlschreiber,Roger Federer,RH,RH,76,83,Roger Federer d. Philipp Kohlschreiber 6-4 4-6 6-4,Roger Federer,Philipp Kohlschreiber,Basel,hard,2015-10-29,79,23,80,20
20151027-M-Basel-R32-Roger_Federer-Mikhail_Kukushkin.html,Roger Federer,Mikhail Kukushkin,RH,RH,60,32,Roger Federer d. Mikhail Kukushkin 6-1 6-2,Roger Federer,Mikhail Kukushkin,Basel,hard,2015-10-27,52,27,40,7
20151027-M-Basel-R32-John_Isner-Ernests_Gulbis.html,John Isner,Ernests Gulbis,RH,RH,63,44,John Isner d. Ernests Gulbis 6-3 6-4,John Isner,Ernests Gulbis,Basel,hard,2015-10-27,57,22,50,9
20151027-M-Basel-R32-Grigor_Dimitrov-Sergiy_Stakhovsky.html,Grigor Dimitrov,Sergiy Stakhovsky,RH,RH,64,49,Grigor Dimitrov d. Sergiy Stakhovsky 6-3 6-4,Grigor Dimitrov,Sergiy Stakhovsky,Basel,hard,2015-10-27,63,23,50,9
20151030-M-Monterrey_CH-SF-Ernesto_Escobedo-Victor_Estrella.html,Ernesto Escobedo,Victor Estrella,RH,RH,55,60,Victor Estrella d. Ernesto Escobedo 6-4 6-4,Victor Estrella,Ernesto Escobedo,Monterrey_CH,hard,2015-10-30,60,22,55,17
20151029-W-ITF_Macon-R16-Viktorija_Golubic-Cagla_Buyukakcay.html,Viktorija Golubic,Cagla Buyukakcay,RH,RH,74,90,Cagla Buyukakcay d. Viktorija Golubic 6-3 3-6 6-2,Cagla Buyukakcay,Viktorija Golubic,ITF_Macon,hard,2015-10-29,77,45,87,42
20151027-W-ITF_Macon-R32-Anna_Tatishvili-Barbara_Haas.html,Anna Tatishvili,Barbara Haas,RH,RH,71,53,Anna Tatishvili d. Barbara Haas 6-3 6-3,Anna Tatishvili,Barbara Haas,ITF_Macon,hard,2015-10-27,72,45,52,26
20151025-M-Vienna-F-Steve_Johnson-David_Ferrer.html,Steve Johnson,David Ferrer,RH,RH,99,105,David Ferrer d. Steve Johnson 4-6 6-4 7-5,David Ferrer,Steve Johnson,Vienna,hard,2015-10-25,112,44,92,31
20151024-M-Vienna-SF-Steve_Johnson-Ernests_Gulbis.html,Steve Johnson,Ernests Gulbis,RH,RH,75,61,Steve Johnson d. Ernests Gulbis 6-3 7-6(4),Steve Johnson,Ernests Gulbis,Vienna,hard,2015-10-24,71,28,65,18
20151024-M-Vienna-SF-David_Ferrer-Gael_Monfils.html,David Ferrer,Gael Monfils,RH,RH,87,79,David Ferrer d. Gael Monfils 7-6(5) 7-5,David Ferrer,Gael Monfils,Vienna,hard,2015-10-24,76,25,90,28
20151023-M-Vienna-QF-Gael_Monfils-Lukas_Rosol.html,Gael Monfils,Lukas Rosol,RH,RH,97,88,Gael Monfils d. Lukas Rosol 6-7(3) 6-3 6-3,Gael Monfils,Lukas Rosol,Vienna,hard,2015-10-23,93,33,92,28
20151022-M-Vienna-R16-Jo_Wilfried_Tsonga-Lukas_Rosol.html,Jo Wilfried Tsonga,Lukas Rosol,RH,RH,76,85,,Lukas Rosol,Jo Wilfried Tsonga,Vienna,hard,2015-10-22,93,38,68,21
20151021-M-Vienna-R16-Sergiy_Stakhovsky-Ivo_Karlovic.html,Sergiy Stakhovsky,Ivo Karlovic,RH,RH,52,65,Ivo Karlovic d. Sergiy Stakhovsky 6-4 7-5,Ivo Karlovic,Sergiy Stakhovsky,Vienna,hard,2015-10-21,64,21,53,9
20151025-M-Stockholm-F-Tomas_Berdych-Jack_Sock.html,Tomas Berdych,Jack Sock,RH,RH,68,52,Tomas Berdych d. Jack Sock 7-6(1) 6-2,Tomas Berdych,Jack Sock,Stockholm,hard,2015-10-25,66,27,54,13
20151024-M-Stockholm-SF-Richard_Gasquet-Jack_Sock.html,Richard Gasquet,Jack Sock,RH,RH,52,71,Jack Sock d. Richard Gasquet 6-4 6-2,Jack Sock,Richard Gasquet,Stockholm,hard,2015-10-24,64,31,59,19
20151023-M-Stockholm-QF-Richard_Gasquet-Jeremy_Chardy.html,Richard Gasquet,Jeremy Chardy,RH,RH,92,92,Richard Gasquet d. Jeremy Chardy 2-6 6-3 7-6(4),Richard Gasquet,Jeremy Chardy,Stockholm,hard,2015-10-23,81,32,103,43
20151023-M-Stockholm-QF-Jack_Sock-Gilles_Simon.html,Jack Sock,Gilles Simon,RH,RH,93,94,Jack Sock d. Gilles Simon 7-5 7-6(5),Jack Sock,Gilles Simon,Stockholm,hard,2015-10-23,76,29,111,47
20151023-M-Stockholm-QF-Gilles_Muller-Marcos_Baghdatis.html,Gilles Muller,Marcos Baghdatis,LH,RH,103,108,Marcos Baghdatis d. Gilles Muller 7-6(5) 4-6 6-3,Marcos Baghdatis,Gilles Muller,Stockholm,hard,2015-10-23,97,34,114,40
20151022-M-Stockholm-R16-Jeremy_Chardy-Federico_Delbonis.html,Jeremy Chardy,Federico Delbonis,RH,LH,78,60,Jeremy Chardy d. Federico Delbonis 6-3 7-6(2),Jeremy Chardy,Federico Delbonis,Stockholm,hard,2015-10-22,77,32,61,15
20151021-M-Stockholm-R16-Leonardo_Mayer-Gilles_Simon.html,Leonardo Mayer,Gilles Simon,RH,RH,50,64,Gilles Simon d. Leonardo Mayer 6-2 6-4,Gilles Simon,Leonardo Mayer,Stockholm,hard,2015-10-21,54,25,60,21
20151020-M-Stockholm-R32-Sam_Querrey-Marcos_Baghdatis.html,Sam Querrey,Marcos Baghdatis,RH,RH,54,70,Marcos Baghdatis d. Sam Querrey 7-6(2) 6-1,Marcos Baghdatis,Sam Querrey,Stockholm,hard,2015-10-20,58,22,66,18
20151025-W-Luxembourg-F-Mona_Barthel-Misaki_Doi.html,Mona Barthel,Misaki Doi,RH,LH,81,98,Misaki Doi d. Mona Barthel 6-4 6-7(7) 6-0,Misaki Doi,Mona Barthel,Luxembourg,hard,2015-10-25,91,34,88,24
20151023-W-Luxembourg-QF-Stefanie_Voegele-Laura_Siegemund.html,Stefanie Voegele,Laura Siegemund,RH,RH,84,80,Stefanie Voegele d. Laura Siegemund 6-4 2-6 6-1,Stefanie Voegele,Laura Siegemund,Luxembourg,hard,2015-10-23,78,36,86,38
20151023-W-Luxembourg-QF-Misaki_Doi-Jelena_Jankovic.html,Misaki Doi,Jelena Jankovic,LH,RH,77,69,Misaki Doi d. Jelena Jankovic 7-6(4) 7-5,Misaki Doi,Jelena Jankovic,Luxembourg,hard,2015-10-23,76,35,70,28
20151023-W-Luxembourg-QF-Barbora_Strycova-Alison_Van_Uytvanck.html,Barbora Strycova,Alison Van Uytvanck,RH,RH,54,67,Alison Van Uytvanck d. Barbora Strycova 6-4 6-4,Alison Van Uytvanck,Barbora Strycova,Luxembourg,hard,2015-10-23,65,30,56,19
20151022-W-Luxembourg-R16-Stefanie_Voegele-Anna_Lena_Friedsam.html,Stefanie Voegele,Anna Lena Friedsam,RH,RH,76,65,Stefanie Voegele d. Anna Lena Friedsam 6-3 7-6(4),Stefanie Voegele,Anna Lena Friedsam,Luxembourg,hard,2015-10-22,64,35,77,36
20151019-W-Luxembourg-R32-Tatjana_Maria-Tessah_Andrianjafitrimo.html,Tatjana Maria,Tessah Andrianjafitrimo,RH,RH,84,65,Tatjana Maria d. Tessah Andrianjafitrimo 7-5 7-5,Tatjana Maria,Tessah Andrianjafitrimo,Luxembourg,hard,2015-10-19,86,41,63,20
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova.html,Svetlana Kuznetsova,Anastasia Pavlyuchenkova,RH,RH,65,41,Svetlana Kuznetsova d. Anastasia Pavlyuchenkova 6-2 6-1,Svetlana Kuznetsova,Anastasia Pavlyuchenkova,Moscow,hard,2015-10-24,56,30,50,15
20151023-W-Moscow-SF-Lesia_Tsurenko-Svetlana_Kuznetsova.html,Lesia Tsurenko,Svetlana Kuznetsova,RH,RH,46,68,Svetlana Kuznetsova d. Lesia Tsurenko 6-2 6-4,Svetlana Kuznetsova,Lesia Tsurenko,Moscow,hard,2015-10-23,53,32,61,25
20151022-W-Moscow-R16-Daria_Kasatkina-Irina_Camelia_Begu.html,Daria Kasatkina,Irina Camelia Begu,RH,RH,90,80,Daria Kasatkina d. Irina Camelia Begu 6-3 3-6 6-3,Daria Kasatkina,Irina Camelia Begu,Moscow,hard,2015-10-22,82,36,88,34
20151022-W-Moscow-QF-Anastasija_Sevastova-Svetlana_Kuznetsova.html,Anastasija Sevastova,Svetlana Kuznetsova,RH,RH,85,101,Svetlana Kuznetsova d. Anastasija Sevastova 5-7 6-1 6-3,Svetlana Kuznetsova,Anastasija Sevastova,Moscow,hard,2015-10-22,94,42,92,33
20151021-W-Moscow-R16-Kristina_Mladenovic-Margarita_Gasparyan.html,Kristina Mladenovic,Margarita Gasparyan,RH,RH,47,62,Margarita Gasparyan d. Kristina Mladenovic 6-2 6-3,Margarita Gasparyan,Kristina Mladenovic,Moscow,hard,2015-10-21,59,27,50,15
20151021-W-Moscow-R16-Dominika_Cibulkova-Carla_Suarez_Navarro.html,Dominika Cibulkova,Carla Suarez Navarro,RH,RH,72,78,Carla Suarez Navarro d. Dominika Cibulkova 6-4 7-5,Carla Suarez Navarro,Dominika Cibulkova,Moscow,hard,2015-10-21,70,35,80,37
20151021-W-Moscow-R16-Daria_Saville-Flavia_Pennetta.html,Daria Saville,Flavia Pennetta,RH,RH,55,73,Flavia Pennetta d. Daria Saville 6-2 6-4,Flavia Pennetta,Daria Saville,Moscow,hard,2015-10-21,61,32,67,26
20151021-W-Moscow-R16-Anastasija_Sevastova-Karolina_Pliskova.html,Anastasija Sevastova,Karolina Pliskova,RH,RH,99,89,Anastasija Sevastova d. Karolina Pliskova 6-3 7-6(10),Anastasija Sevastova,Karolina Pliskova,Moscow,hard,2015-10-21,84,33,104,38
20151020-W-Moscow-R32-Paula_Kania-Daria_Kasatkina.html,Paula Kania,Daria Kasatkina,RH,RH,92,98,Daria Kasatkina d. Paula Kania 7-5 2-6 6-3,Daria Kasatkina,Paula Kania,Moscow,hard,2015-10-20,96,41,94,37
20151020-W-Moscow-R32-Kristina_Mladenovic-Ana_Bogdan.html,Kristina Mladenovic,Ana Bogdan,RH,RH,78,66,Kristina Mladenovic d. Ana Bogdan 7-6(4) 6-3,Kristina Mladenovic,Ana Bogdan,Moscow,hard,2015-10-20,75,37,69,28
20151019-W-Moscow-R32-Tsvetana_Pironkova-Irina_Camelia_Begu.html,Tsvetana Pironkova,Irina Camelia Begu,RH,RH,88,91,Irina Camelia Begu d. Tsvetana Pironkova 1-6 7-6(2) 6-2,Irina Camelia Begu,Tsvetana Pironkova,Moscow,hard,2015-10-19,92,39,87,35
20151022-M-Ningbo_CH-R16-Flavio_Cipolla-Franco_Skugor.html,Flavio Cipolla,Franco Skugor,RH,RH,77,89,Franco Skugor d. Flavio Cipolla 3-6 6-1 7-5,Franco Skugor,Flavio Cipolla,Ningbo_CH,hard,2015-10-22,83,35,83,29
20151022-M-Brest_CH-R16-Andrea_Arnaboldi-Adrian_Ungur.html,Andrea Arnaboldi,Adrian Ungur,LH,RH,71,53,Andrea Arnaboldi d. Adrian Ungur 6-1 7-5,Andrea Arnaboldi,Adrian Ungur,Brest_CH,hard,2015-10-22,66,30,58,17
20151019-M-Brest_CH-R32-David_Guez-Ruben_Ramirez_Hidalgo.html,David Guez,Ruben Ramirez Hidalgo,RH,RH,66,43,David Guez d. Ruben Ramirez Hidalgo 6-2 6-1,David Guez,Ruben Ramirez Hidalgo,Brest_CH,hard,2015-10-19,55,31,54,19
20151021-M-Santiago_CH-R16-Kimmer_Coppejans-Hans_Podlipnik_Castillo.html,Kimmer Coppejans,Hans Podlipnik Castillo,RH,RH,80,83,Hans Podlipnik Castillo d. Kimmer Coppejans 5-7 6-3 6-2,Hans Podlipnik Castillo,Kimmer Coppejans,Santiago_CH,hard,2015-10-21,79,34,84,35
20151018-W-Tianjin-F-Danka_Kovinic-Agnieszka_Radwanska.html,Danka Kovinic,Agnieszka Radwanska,RH,RH,33,60,Agnieszka Radwanska d. Danka Kovinic 6-1 6-2,Agnieszka Radwanska,Danka Kovinic,Tianjin,hard,2015-10-18,46,27,47,14
20151017-W-Tianjin-SF-Danka_Kovinic-Bojana_Jovanovski.html,Danka Kovinic,Bojana Jovanovski,RH,RH,111,98,Danka Kovinic d. Bojana Jovanovski 6-4 6-7(2) 6-2,Danka Kovinic,Bojana Jovanovski,Tianjin,hard,2015-10-17,103,46,106,41
20151016-W-Tianjin-QF-Timea_Babos-Karolina_Pliskova.html,Timea Babos,Karolina Pliskova,RH,RH,45,63,Karolina Pliskova d. Timea Babos 6-3 6-2,Karolina Pliskova,Timea Babos,Tianjin,hard,2015-10-16,53,25,55,17
20151018-M-Ho_Chi_Minh_City_CH-F-Saketh_Myneni-Jordan_Thompson.html,Saketh Myneni,Jordan Thompson,RH,RH,70,56,Saketh Myneni d. Jordan Thompson 7-5 6-3,Saketh Myneni,Jordan Thompson,Ho_Chi_Minh_City_CH,hard,2015-10-18,52,21,74,25
20151017-M-Ho_Chi_Minh_City_CH-SF-Flavio_Cipolla-Jordan_Thompson.html,Flavio Cipolla,Jordan Thompson,RH,RH,54,75,Jordan Thompson d. Flavio Cipolla 6-1 7-5,Jordan Thompson,Flavio Cipolla,Ho_Chi_Minh_City_CH,hard,2015-10-17,63,33,66,24
20151014-M-Ho_Chi_Minh_City_CH-R16-Luke_Saville-Flavio_Cipolla.html,Luke Saville,Flavio Cipolla,RH,RH,60,79,Flavio Cipolla d. Luke Saville 7-5 6-3,Flavio Cipolla,Luke Saville,Ho_Chi_Minh_City_CH,hard,2015-10-14,72,36,67,24
20151018-M-Corrientes_CH-F-Diego_Schwartzman-Maximo_Gonzalez.html,Diego Schwartzman,Maximo Gonzalez,RH,RH,79,77,Maximo Gonzalez d. Diego Schwartzman 3-6 7-5 6-4,Maximo Gonzalez,Diego Schwartzman,Corrientes_CH,hard,2015-10-18,87,35,69,27
20151017-M-Corrientes_CH-SF-Facundo_Arguello-Diego_Schwartzman.html,Facundo Arguello,Diego Schwartzman,RH,RH,37,60,Diego Schwartzman d. Facundo Arguello 6-2 6-2,Diego Schwartzman,Facundo Arguello,Corrientes_CH,hard,2015-10-17,57,30,40,10
20151015-M-Corrientes_CH-R16-Diego_Schwartzman-Hugo_Dellien.html,Diego Schwartzman,Hugo Dellien,RH,RH,65,37,Diego Schwartzman d. Hugo Dellien 7-5 6-0,Diego Schwartzman,Hugo Dellien,Corrientes_CH,hard,2015-10-15,50,33,52,20
20151014-M-Corrientes_CH-R32-Fernando_Romboli-Diego_Schwartzman.html,Fernando Romboli,Diego Schwartzman,RH,RH,57,68,Diego Schwartzman d. Fernando Romboli 6-3 6-4,Diego Schwartzman,Fernando Romboli,Corrientes_CH,hard,2015-10-14,65,36,60,28
20151018-M-Shanghai_Masters-F-Jo_Wilfried_Tsonga-Novak_Djokovic.html,Jo Wilfried Tsonga,Novak Djokovic,RH,RH,42,68,Novak Djokovic d. Jo Wilfried Tsonga 6-2 6-4,Novak Djokovic,Jo Wilfried Tsonga,Shanghai_Masters,hard,2015-10-18,69,34,41,7
20151017-M-Shanghai_Masters-SF-Rafael_Nadal-Jo_Wilfried_Tsonga.html,Rafael Nadal,Jo Wilfried Tsonga,LH,RH,91,88,Jo Wilfried Tsonga d. Rafael Nadal 6-4 0-6 7-5,Jo Wilfried Tsonga,Rafael Nadal,Shanghai_Masters,hard,2015-10-17,89,31,90,33
20151017-M-Shanghai_Masters-SF-Andy_Murray-Novak_Djokovic.html,Andy Murray,Novak Djokovic,RH,RH,29,57,Novak Djokovic d. Andy Murray 6-1 6-3,Novak Djokovic,Andy Murray,Shanghai_Masters,hard,2015-10-17,48,28,38,9
20151016-M-Shanghai_Masters-QF-Tomas_Berdych-Andy_Murray.html,Tomas Berdych,Andy Murray,RH,RH,41,64,Andy Murray d. Tomas Berdych 6-1 6-3,Andy Murray,Tomas Berdych,Shanghai_Masters,hard,2015-10-16,55,28,50,14
20151016-M-Shanghai_Masters-QF-Rafael_Nadal-Stan_Wawrinka.html,Rafael Nadal,Stan Wawrinka,LH,RH,61,41,Rafael Nadal d. Stan Wawrinka 6-2 6-1,Rafael Nadal,Stan Wawrinka,Shanghai_Masters,hard,2015-10-16,49,25,53,17
20151016-M-Shanghai_Masters-QF-Novak_Djokovic-Bernard_Tomic.html,Novak Djokovic,Bernard Tomic,RH,RH,80,64,Novak Djokovic d. Bernard Tomic 7-6(6) 6-1,Novak Djokovic,Bernard Tomic,Shanghai_Masters,hard,2015-10-16,87,40,57,17
20151015-M-Shanghai_Masters-R16-Novak_Djokovic-Feliciano_Lopez.html,Novak Djokovic,Feliciano Lopez,RH,LH,66,48,Novak Djokovic d. Feliciano Lopez 6-2 6-3,Novak Djokovic,Feliciano Lopez,Shanghai_Masters,hard,2015-10-15,61,27,53,14
20151014-M-Shanghai_Masters-R32-Viktor_Troicki-Stan_Wawrinka.html,Viktor Troicki,Stan Wawrinka,RH,RH,67,75,Stan Wawrinka d. Viktor Troicki 7-6(3) 6-3,Stan Wawrinka,Viktor Troicki,Shanghai_Masters,hard,2015-10-14,62,23,80,28
20151014-M-Shanghai_Masters-R32-Novak_Djokovic-Martin_Klizan.html,Novak Djokovic,Martin Klizan,RH,LH,60,36,Novak Djokovic d. Martin Klizan 6-2 6-1,Novak Djokovic,Martin Klizan,Shanghai_Masters,hard,2015-10-14,47,27,49,16
20151014-M-Shanghai_Masters-R32-David_Ferrer-Bernard_Tomic.html,David Ferrer,Bernard Tomic,RH,RH,49,65,Bernard Tomic d. David Ferrer 6-4 6-2,Bernard Tomic,David Ferrer,Shanghai_Masters,hard,2015-10-14,55,25,59,19
20151013-M-Shanghai_Masters-R64-Milos_Raonic-Thomaz_Bellucci.html,Milos Raonic,Thomaz Bellucci,RH,LH,68,65,Milos Raonic d. Thomaz Bellucci 7-6(5) 7-6(2),Milos Raonic,Thomaz Bellucci,Shanghai_Masters,hard,2015-10-13,64,16,69,17
20151013-M-Shanghai_Masters-R32-Roger_Federer-Albert_Ramos.html,Roger Federer,Albert Ramos,RH,LH,100,93,Albert Ramos d. Roger Federer 7-6(4) 2-6 6-3,Albert Ramos,Roger Federer,Shanghai_Masters,hard,2015-10-13,77,18,116,41
